sale_date,product_id,total_sales
2025-07-04,7921,378.0
2021-11-10,7921,378.0
2022-01-10,899,378.0
2022-02-26,7921,378.0
2025-08-24,3861,378.0
2025-06-20,3129,378.0
2025-03-28,21111,376.0
2024-10-20,24029,375.0
2025-08-11,3588,375.0
2021-04-18,3588,375.0
2025-06-03,3588,375.0
2022-06-16,8766,375.0
2021-12-27,23857,375.0
2025-04-15,20124,375.0
2025-06-04,8766,375.0
2023-11-30,20124,375.0
2025-04-19,24029,375.0
2022-11-08,20124,375.0
2025-07-09,3588,375.0
2025-07-14,7834,375.0
2022-04-26,23857,375.0
2022-08-31,23857,375.0
2023-04-17,20124,375.0
2023-03-02,7834,375.0
2025-04-27,20124,375.0
2023-05-23,23857,375.0
2020-05-06,24029,375.0
2022-10-27,23857,375.0
2025-02-16,7834,375.0
2024-01-23,7834,375.0
2023-04-17,8766,375.0
2024-04-18,24029,375.0
2022-02-13,24029,375.0
2023-02-12,20124,375.0
2022-03-28,8766,375.0
2025-07-05,8766,375.0
2021-08-23,8766,375.0
2022-09-22,8766,375.0
2025-01-23,3588,375.0
2024-08-28,3588,375.0
2021-12-01,20124,375.0
2025-02-06,23857,375.0
2024-12-21,23857,375.0
2021-12-20,3588,375.0
2024-07-16,20124,375.0
2025-04-04,24242,374.95
2022-02-05,24242,374.95
2024-10-14,24242,374.95
2020-03-15,24242,374.95
2025-06-07,24242,374.95
2022-03-25,20436,374.5
2025-02-09,20436,374.5
2024-10-08,20436,374.5
2024-01-10,20436,374.5
2022-12-29,20436,374.5
2025-08-18,20436,374.5
2023-12-17,20436,374.5
2023-07-31,3810,374.0
2025-06-30,3463,374.0
2025-08-12,3810,374.0
2023-11-19,3463,374.0
2025-08-05,3463,374.0
2025-08-21,3810,374.0
2025-08-11,3810,374.0
2025-06-23,3810,374.0
2024-12-29,3810,374.0
2025-03-18,3463,374.0
2024-04-20,3463,374.0
2024-05-29,3463,374.0
2023-12-11,3463,374.0
2023-12-27,3810,374.0
2025-06-04,3810,374.0
2025-08-20,3810,374.0
2022-10-28,3810,374.0
2024-08-29,3810,374.0
2025-02-25,3810,374.0
2020-03-11,3463,374.0
2025-06-07,21266,370.0
2021-09-20,3454,368.0
2025-08-22,3454,368.0
2023-11-29,3454,368.0
2023-04-13,21114,368.0
2024-05-25,3454,368.0
2024-07-10,3454,368.0
2023-05-29,21114,368.0
2025-08-18,3454,368.0
2021-08-07,3886,368.0
2025-06-03,3886,368.0
2021-07-24,3886,368.0
2025-04-03,3886,368.0
2024-09-22,21114,368.0
2025-06-27,21114,368.0
2024-04-15,3886,368.0
2024-07-04,3886,368.0
2025-08-20,3454,368.0
2025-03-28,3454,368.0
2025-01-28,3454,368.0
2021-05-25,21114,368.0
2023-05-06,21114,368.0
2023-05-23,3454,368.0
2024-10-18,3454,368.0
2024-04-07,7499,366.0
2020-12-17,7499,366.0
2025-08-07,7499,366.0
2023-02-16,7499,366.0
2025-07-19,19049,360.0
2023-01-31,9795,360.0
2023-01-03,20112,360.0
2025-01-11,9795,360.0
2024-02-26,9795,360.0
2022-05-12,9795,360.0
2023-03-25,20112,360.0
2022-10-26,20112,360.0
2020-04-26,9795,360.0
2021-01-27,9795,360.0
2025-02-02,20112,360.0
2023-12-21,9795,360.0
2025-04-04,20112,360.0
2024-08-27,20112,360.0
2020-03-14,20112,360.0
2020-07-09,20112,360.0
2022-03-11,20112,360.0
2024-07-09,9795,360.0
2023-05-26,20112,360.0
2024-08-10,8821,359.0
2025-04-10,8821,359.0
2025-08-04,23962,358.0
2024-07-29,23962,358.0
2024-08-06,23962,358.0
2025-07-20,23962,358.0
2024-08-08,23962,358.0
2024-05-04,23962,358.0
2025-01-10,23962,358.0
2022-11-30,23962,358.0
2022-04-23,23962,358.0
2025-08-19,3978,357.0
2024-05-23,20456,357.0
2024-12-15,20456,357.0
2020-01-26,20456,357.0
2024-08-31,20456,357.0
2022-02-14,20456,357.0
2022-04-01,20456,357.0
2022-04-19,20456,357.0
2025-01-08,20456,357.0
2021-07-07,20456,357.0
2023-12-17,16008,356.0
2025-07-22,3579,355.99
2024-07-28,3579,355.99
2024-09-23,3579,355.99
2022-05-25,3579,355.99
2024-10-08,21533,355.0
2025-06-03,21533,355.0
2025-05-06,21533,355.0
2024-06-13,21533,355.0
2025-07-22,21533,355.0
2025-08-10,21533,355.0
2024-03-21,21533,355.0
2025-07-30,21533,355.0
2023-01-21,21533,355.0
2025-05-22,21533,355.0
2021-11-25,21533,355.0
2025-05-08,3130,352.0
2023-07-12,3130,352.0
2023-03-15,7617,352.0
2021-11-24,21142,352.0
2023-03-26,7617,352.0
2022-07-11,3679,352.0
2025-04-30,3679,352.0
2025-08-21,3679,352.0
2023-07-22,3130,352.0
2024-10-02,785,352.0
2024-02-26,7617,352.0
2025-05-20,3130,352.0
2024-06-24,21142,352.0
2024-11-05,3130,352.0
2025-07-03,785,352.0
2020-11-24,785,352.0
2021-04-28,3679,352.0
2021-03-16,21142,352.0
2024-11-30,3130,352.0
2025-03-12,7617,352.0
2025-06-01,7617,352.0
2024-06-21,21142,352.0
2025-06-03,3679,352.0
2025-03-21,3679,352.0
2023-05-08,7617,352.0
2024-07-31,7617,352.0
2024-11-22,21142,352.0
2024-09-05,7617,352.0
2025-05-08,22408,350.0
2025-07-09,24059,350.0
2022-02-11,8764,350.0
2024-02-11,21227,350.0
2023-12-12,23882,350.0
2024-05-02,24059,350.0
2024-06-25,23702,350.0
2021-01-30,24059,350.0
2023-02-16,4055,350.0
2023-05-01,8764,350.0
2025-08-07,23702,350.0
2025-04-27,8822,350.0
2025-07-24,8764,350.0
2024-06-06,21227,350.0
2025-04-25,23882,350.0
2025-04-19,20101,350.0
2025-01-25,21227,350.0
2025-02-07,8764,350.0
2021-04-21,8822,350.0
2021-11-09,21227,350.0
2025-04-15,21227,350.0
2024-01-26,23702,350.0
2025-06-10,21227,350.0
2022-03-29,8822,350.0
2025-08-21,20101,350.0
2025-08-13,24059,350.0
2023-06-19,23882,350.0
2024-12-08,21227,350.0
2025-07-31,8764,350.0
2024-06-24,24059,350.0
2025-07-30,20101,350.0
2025-01-10,23882,350.0
2024-06-19,20101,350.0
2024-05-20,23882,350.0
2023-01-27,21227,350.0
2025-01-25,23702,350.0
2025-06-07,21227,350.0
2022-07-22,20101,350.0
2024-08-16,4055,350.0
2023-06-30,8764,350.0
2021-08-25,24059,350.0
2024-04-02,21227,350.0
2024-09-02,21227,350.0
2024-09-04,20101,350.0
2021-10-19,20101,350.0
2025-07-26,21227,350.0
2023-12-19,23882,350.0
2023-07-08,23882,350.0
2025-07-19,23882,350.0
2023-03-22,24059,350.0
2025-07-15,8822,350.0
2024-08-21,21227,350.0
2024-04-16,23702,350.0
2022-03-16,8822,350.0
2022-07-01,4055,350.0
2025-02-10,24059,350.0
2025-08-01,23702,350.0
2023-12-17,21227,350.0
2024-06-27,23702,350.0
2025-03-03,20101,350.0
2025-08-15,23882,350.0
2025-02-06,8764,350.0
2024-05-02,20101,350.0
2025-05-21,8822,350.0
2025-03-05,24059,350.0
2024-09-22,19641,349.98
2024-11-13,19641,349.98
2025-06-28,19641,349.98
2023-04-26,19641,349.98
2024-12-25,19641,349.98
2023-08-15,19641,349.98
2023-11-08,19641,349.98
2025-08-16,19641,349.98
2024-05-17,19641,349.98
2025-05-13,24208,349.95
2025-03-26,24208,349.95
2024-03-10,24208,349.95
2025-08-20,24208,349.95
2025-02-14,24208,349.95
2020-08-04,24208,349.95
2021-04-05,21574,349.17
2024-07-12,21574,349.17
2025-07-14,21574,349.17
2021-09-10,21574,349.17
2022-10-27,21574,349.17
2024-04-20,21574,349.17
2024-12-31,21574,349.17
2019-07-25,8442,349.0
2023-11-25,8442,349.0
2025-04-25,8442,349.0
2024-11-21,1287,349.0
2022-03-24,8442,349.0
2024-11-22,1287,349.0
2025-04-13,8442,349.0
2023-10-26,8442,349.0
2025-05-11,1287,349.0
2024-06-30,1287,349.0
2024-04-23,8442,349.0
2024-01-04,8442,349.0
2022-02-26,1287,349.0
2024-04-02,8442,349.0
2022-05-03,1287,349.0
2022-09-02,7970,348.0
2024-09-04,7730,348.0
2022-09-22,7970,348.0
2021-09-05,19640,348.0
2025-07-15,1315,348.0
2024-04-21,19640,348.0
2024-01-25,7730,348.0
2022-08-26,1315,348.0
2024-11-28,7730,348.0
2022-12-22,7970,348.0
2024-09-15,7970,348.0
2023-07-29,7730,348.0
2020-10-03,1315,348.0
2024-10-22,19640,348.0
2021-07-11,1315,348.0
2025-08-07,8386,347.5
2023-09-29,8386,347.5
2023-11-14,8386,347.5
2024-03-30,8386,347.5
2025-05-08,8386,347.5
2025-06-07,8386,347.5
2025-07-30,8386,347.5
2022-11-11,8386,347.5
2024-08-15,8386,347.5
2025-08-24,8386,347.5
2025-07-03,8386,347.5
2022-02-12,20430,346.5
2025-03-06,20430,346.5
2025-07-20,20455,346.5
2025-03-15,20455,346.5
2023-10-28,20455,346.5
2025-05-08,20430,346.5
2025-07-05,20430,346.5
2021-10-12,20455,346.5
2024-12-21,23850,346.0
2024-08-25,23850,346.0
2024-04-17,23850,346.0
2021-06-22,23850,346.0
2021-09-22,23850,346.0
2022-01-25,23850,346.0
2021-04-22,23850,346.0
2024-08-03,3745,345.99
2025-03-09,3745,345.99
2024-08-25,3745,345.99
2025-08-21,3745,345.99
2024-07-01,3745,345.99
2023-03-24,3745,345.99
2024-07-16,3745,345.99
2024-12-20,3745,345.99
2025-03-31,3745,345.99
2023-11-05,3983,345.0
2021-06-04,3983,345.0
2023-09-10,3983,345.0
2024-07-23,21503,345.0
2022-12-17,3983,345.0
2025-01-03,8799,345.0
2021-08-21,4003,345.0
2023-01-20,8799,345.0
2020-08-30,21503,345.0
2023-11-21,8799,345.0
2025-04-20,3983,345.0
2023-12-15,4003,345.0
2023-04-26,4003,345.0
2024-10-16,4003,345.0
2023-06-01,8799,345.0
2025-08-25,4003,345.0
2023-05-12,8799,345.0
2025-03-06,21503,345.0
2020-12-03,21503,345.0
2023-11-15,3983,345.0
2025-02-05,3983,345.0
2021-12-20,8799,345.0
2024-08-25,21503,345.0
2024-01-26,4003,345.0
2025-07-26,1112,344.0
2023-06-23,1112,344.0
2024-10-29,1112,344.0
2022-10-18,7816,343.0
2022-09-17,7816,343.0
2025-08-24,7816,343.0
2025-07-31,7816,343.0
2022-04-15,7817,343.0
2025-06-08,7816,343.0
2025-05-22,7816,343.0
2023-06-22,7817,343.0
2025-04-04,7816,343.0
2025-02-13,4826,342.0
2025-07-25,20002,342.0
2023-10-23,13448,340.0
2024-05-25,19649,339.0
2025-06-10,19649,339.0
2025-06-05,19649,339.0
2023-08-30,19649,339.0
2023-04-26,8843,339.0
2021-09-24,24015,339.0
2025-02-06,19649,339.0
2022-11-16,8843,339.0
2025-04-18,24015,339.0
2025-08-21,24015,339.0
2022-10-09,24015,339.0
2023-08-08,19649,339.0
2024-11-29,8843,339.0
2023-02-27,3192,338.0
2020-09-21,3977,338.0
2024-10-08,3687,338.0
2023-11-27,24022,338.0
2023-06-10,24022,338.0
2025-08-11,3687,338.0
2020-03-08,24022,338.0
2025-08-02,3977,338.0
2024-11-17,3977,338.0
2025-08-21,19652,338.0
2021-07-31,19652,338.0
2024-12-12,3687,338.0
2021-11-24,24022,338.0
2023-05-09,3687,338.0
2024-11-28,19652,338.0
2023-11-27,3687,338.0
2024-01-26,3192,338.0
2025-06-04,24022,338.0
2023-06-16,24022,338.0
2020-04-14,19652,338.0
2022-06-23,3977,338.0
2024-07-03,19652,338.0
2025-08-09,3977,338.0
2025-08-25,3192,338.0
2024-12-17,24022,338.0
2025-05-31,24022,338.0
2025-08-02,19652,338.0
2023-06-14,3192,338.0
2024-08-16,3192,338.0
2025-07-12,3687,338.0
2025-01-10,19652,338.0
2023-01-02,19652,338.0
2024-10-06,19638,335.0
2020-09-12,19638,335.0
2021-07-11,19638,335.0
2025-02-26,19638,335.0
2022-06-11,19638,335.0
2025-07-08,19638,335.0
2023-09-24,19638,335.0
2025-08-21,19638,335.0
2022-03-17,19638,335.0
2024-02-13,19638,335.0
2021-04-10,19638,335.0
2024-08-21,19638,335.0
2023-07-28,19638,335.0
2024-10-28,19638,335.0
2022-11-16,19398,334.13
2023-07-27,19398,334.13
2025-01-09,19398,334.13
2025-02-08,19398,334.13
2021-07-23,19398,334.13
2022-03-25,19398,334.13
2023-02-25,21231,334.0
2021-06-16,21231,334.0
2023-06-27,21231,334.0
2023-08-03,21231,334.0
2023-06-17,21231,334.0
2023-06-04,21231,334.0
2025-01-23,21231,334.0
2025-04-04,13027,333.6
2024-10-04,21466,332.0
2024-06-14,3317,330.0
2025-05-17,24410,330.0
2024-10-22,7744,330.0
2025-05-13,7744,330.0
2024-05-31,24410,330.0
2025-08-16,7744,330.0
2020-10-09,24410,330.0
2024-11-21,24410,330.0
2025-07-15,7744,330.0
2023-08-24,8255,329.99
2021-10-21,8740,329.99
2024-03-05,8255,329.99
2025-03-28,8694,329.99
2024-11-26,8694,329.99
2024-08-13,24256,329.99
2023-09-16,2804,329.99
2024-01-19,8740,329.99
2024-07-08,8255,329.99
2022-05-19,8740,329.99
2024-11-18,2804,329.99
2023-06-05,2804,329.99
2023-02-21,24256,329.99
2025-03-23,8740,329.99
2024-10-29,8740,329.99
2022-08-05,24256,329.99
2025-05-06,2804,329.99
2024-06-26,8694,329.99
2022-06-13,24256,329.99
2025-04-29,8694,329.99
2025-07-04,2804,329.99
2023-10-18,8694,329.99
2022-04-10,8740,329.99
2023-07-19,24256,329.99
2023-09-29,8694,329.99
2024-10-28,2804,329.99
2025-06-23,8694,329.99
2021-06-04,2804,329.99
2021-08-22,1357,329.0
2022-04-02,1357,329.0
2024-10-04,1357,329.0
2024-07-10,1357,329.0
2023-01-05,13343,328.0
2022-08-10,21054,328.0
2025-08-08,19561,328.0
2024-05-04,20464,328.0
2025-08-09,7814,328.0
2024-06-07,3634,328.0
2024-09-30,3634,328.0
2024-11-18,20464,328.0
2024-04-03,21054,328.0
2021-12-24,19450,328.0
2020-10-23,3634,328.0
2021-10-04,20464,328.0
2023-07-04,20464,328.0
2023-10-03,20464,328.0
2025-07-23,3634,328.0
2023-01-09,19561,328.0
2022-08-08,7814,328.0
2025-03-12,19450,328.0
2022-08-24,3634,328.0
2023-07-30,3634,328.0
2025-06-27,19450,328.0
2025-08-21,19450,328.0
2023-05-02,21054,328.0
2024-08-09,21520,328.0
2025-07-10,19561,328.0
2023-03-17,19450,328.0
2023-08-28,19450,328.0
2025-07-29,19561,328.0
2023-06-06,3634,328.0
2025-06-12,19561,328.0
2024-10-19,7814,328.0
2023-12-05,19561,328.0
2023-02-01,20464,328.0
2025-03-05,19561,328.0
2023-02-01,21520,328.0
2024-05-24,21520,328.0
2022-09-11,21520,328.0
2022-07-19,7814,328.0
2025-04-25,19561,328.0
2025-06-13,7814,328.0
2025-07-28,10335,326.0
2025-07-14,3149,326.0
2023-03-22,4810,326.0
2023-02-01,4810,326.0
2020-10-20,4810,326.0
2025-07-30,4810,326.0
2023-08-31,4810,326.0
2025-06-22,4810,326.0
2025-03-30,5052,326.0
2024-09-30,4810,326.0
2025-04-16,5052,326.0
2024-05-04,4810,326.0
2022-07-02,5052,326.0
2024-09-30,5052,326.0
2022-10-23,4810,326.0
2025-06-29,4810,326.0
2020-10-10,4266,326.0
2023-12-10,5052,326.0
2025-06-26,4266,326.0
2024-09-06,20840,325.95
2025-06-18,20840,325.95
2025-01-14,20840,325.95
2025-05-01,20840,325.95
2025-05-29,20840,325.95
2023-10-17,20840,325.95
2024-10-15,20840,325.95
2024-09-12,20840,325.95
2025-02-06,20840,325.95
2025-08-20,20840,325.95
2025-04-05,1236,325.0
2025-03-02,21155,325.0
2024-08-11,20413,325.0
2021-07-16,21155,325.0
2022-08-28,20413,325.0
2022-05-27,3122,325.0
2019-08-09,21531,325.0
2025-06-20,1236,325.0
2024-06-17,21155,325.0
2025-03-03,20258,325.0
2021-10-28,20131,325.0
2022-06-12,21531,325.0
2025-05-21,21531,325.0
2025-05-23,1236,325.0
2025-04-17,20286,325.0
2022-08-03,3122,325.0
2024-01-19,4029,325.0
2024-06-28,7747,325.0
2025-08-09,1236,325.0
2024-10-25,20131,325.0
2022-07-07,20131,325.0
2024-12-24,20131,325.0
2024-09-21,21155,325.0
2023-11-14,4020,325.0
2024-07-02,3122,325.0
2019-12-04,4029,325.0
2025-05-19,19008,325.0
2023-12-22,24445,325.0
2025-03-31,21155,325.0
2024-12-12,19008,325.0
2024-11-11,20258,325.0
2022-03-06,20286,325.0
2024-05-16,20286,325.0
2024-11-08,20258,325.0
2025-05-16,4029,325.0
2021-07-02,20286,325.0
2024-02-28,1236,325.0
2024-10-11,20131,325.0
2025-08-02,20413,325.0
2024-02-08,24445,325.0
2025-01-14,3122,325.0
2025-08-23,20258,325.0
2025-07-26,21531,325.0
2023-03-19,4029,325.0
2023-11-24,4029,325.0
2025-05-20,4029,325.0
2022-10-02,20413,325.0
2024-05-12,24445,325.0
2025-07-18,19008,325.0
2020-03-03,3122,325.0
2025-01-20,19531,325.0
2024-05-18,21531,325.0
2020-12-05,20286,325.0
2024-03-13,3122,325.0
2023-10-24,19008,325.0
2019-08-09,20258,325.0
2021-10-19,19008,325.0
2021-04-02,20258,325.0
2020-07-15,19531,325.0
2025-08-20,7747,325.0
2024-12-24,24445,325.0
2023-07-29,19008,325.0
2024-11-21,24445,325.0
2024-01-03,1236,325.0
2021-01-17,21531,325.0
2022-05-18,20413,325.0
2025-08-02,21155,325.0
2025-06-24,20258,325.0
2024-04-12,19531,325.0
2025-08-23,4020,325.0
2025-07-28,20286,325.0
2024-04-30,19008,325.0
2023-04-09,19008,325.0
2024-03-11,20413,325.0
2025-01-27,20413,325.0
2023-04-14,19008,325.0
2024-02-23,20258,325.0
2022-01-17,21531,325.0
2023-08-17,20131,325.0
2023-06-10,24445,325.0
2025-02-20,19008,325.0
2025-01-08,24445,325.0
2024-03-04,19008,325.0
2022-12-17,20286,325.0
2023-08-29,20286,325.0
2024-08-24,19531,325.0
2019-12-26,1236,325.0
2024-09-02,20131,325.0
2023-09-26,20286,325.0
2025-08-09,20286,325.0
2025-08-23,3122,325.0
2025-02-17,21531,325.0
2022-01-10,20131,325.0
2024-08-28,1236,325.0
2020-02-19,4029,325.0
2022-10-30,1236,325.0
2025-06-11,1236,325.0
2023-03-11,21155,325.0
2024-06-12,24445,325.0
2023-02-27,21193,321.0
2023-07-12,21193,321.0
2024-05-16,21193,321.0
2024-11-02,21193,321.0
2025-06-28,21193,321.0
2022-09-17,21193,321.0
2025-02-09,799,320.0
2023-12-19,799,320.0
2023-07-29,24001,320.0
2022-09-07,24001,320.0
2025-08-23,799,320.0
2021-08-20,24001,320.0
2025-06-07,24001,320.0
2024-05-11,24001,320.0
2022-08-12,799,320.0
2025-08-12,15956,319.99
2024-10-30,8419,319.99
2025-05-05,15956,319.99
2023-12-17,15956,319.99
2022-03-02,8483,319.99
2025-08-25,15956,319.99
2024-10-28,8419,319.99
2025-08-15,20204,319.99
2020-12-19,23984,319.99
2025-01-21,8419,319.99
2024-01-28,8483,319.99
2023-05-29,20204,319.99
2025-02-24,23984,319.99
2021-02-23,20204,319.99
2024-10-27,23984,319.99
2022-04-26,15956,319.99
2025-03-07,8483,319.99
2023-03-14,23984,319.99
2025-07-02,23984,319.99
2022-06-22,23984,319.99
2024-11-09,15956,319.99
2024-10-23,23984,319.99
2024-01-09,15956,319.99
2023-03-11,23984,319.99
2025-03-10,8483,319.99
2021-12-15,15956,319.99
2025-01-12,23984,319.99
2023-07-18,8419,319.99
2025-04-28,21117,319.0
2024-01-28,20973,319.0
2025-08-21,8548,319.0
2021-03-09,8548,319.0
2021-10-28,4722,319.0
2024-08-31,21117,319.0
2025-07-11,4722,319.0
2021-01-17,4845,319.0
2025-03-27,20973,319.0
2024-08-02,20973,319.0
2024-09-12,21117,319.0
2025-08-11,4722,319.0
2022-12-15,21117,319.0
2025-04-21,20973,319.0
2023-02-20,8548,319.0
2024-06-11,21117,319.0
2024-09-16,8548,319.0
2023-03-24,4845,319.0
2024-02-25,20973,319.0
2023-01-25,21117,319.0
2020-04-26,1425,319.0
2023-10-30,4722,319.0
2021-04-16,20973,319.0
2024-07-19,21117,319.0
2023-03-09,8548,319.0
2023-02-18,4722,319.0
2022-09-23,1425,319.0
2021-12-09,4845,319.0
2024-07-01,4845,319.0
2021-12-04,1425,319.0
2025-05-05,21117,319.0
2025-08-01,21117,319.0
2025-06-14,4845,319.0
2025-08-24,21117,319.0
2023-10-15,23958,318.0
2024-12-28,23958,318.0
2025-01-13,23958,318.0
2024-05-08,23958,318.0
2023-10-11,978,318.0
2024-05-28,978,318.0
2024-01-26,978,318.0
2024-09-24,23958,318.0
2025-06-26,23958,318.0
2024-11-16,978,318.0
2024-12-10,978,318.0
2024-07-14,978,318.0
2025-08-10,23958,318.0
2024-02-04,978,318.0
2024-01-09,23958,318.0
2020-10-15,15354,316.6
2024-06-21,15354,316.6
2023-06-12,15354,316.6
2024-07-05,10391,316.6
2024-09-02,15354,316.6
2025-06-30,15354,316.6
2025-06-29,10391,316.6
2025-08-19,10391,316.6
2022-04-21,10391,316.6
2024-02-21,15354,316.6
2023-10-12,15354,316.6
2023-05-21,885,316.0
2025-08-08,7535,315.0
2024-04-24,7535,315.0
2024-12-29,7535,315.0
2025-05-30,7535,315.0
2020-10-08,7535,315.0
2024-12-07,1465,314.55
2022-06-15,1465,314.55
2021-08-27,1465,314.55
2023-01-26,1465,314.55
2025-08-20,1465,314.55
2024-04-05,1465,314.55
2025-07-22,1465,314.55
2025-02-28,19744,311.85
2023-04-01,19744,311.85
2025-01-24,19744,311.85
2022-11-25,19744,311.85
2024-02-21,20186,311.65
2025-04-06,20186,311.65
2024-03-26,20186,311.65
2022-07-05,20186,311.65
2023-10-07,20186,311.65
2022-04-05,20186,311.65
2023-06-07,20186,311.65
2024-08-14,20186,311.65
2024-03-09,20186,311.65
2025-07-18,20186,311.65
2025-07-02,20186,311.65
2022-11-25,20186,311.65
2022-06-09,20186,311.65
2025-08-21,20186,311.65
2023-10-15,24262,310.0
2024-03-06,2425,308.0
2023-09-04,4040,308.0
2025-02-27,8275,308.0
2025-03-27,2469,308.0
2022-09-01,2425,308.0
2025-02-10,2425,308.0
2023-02-20,4040,308.0
2025-01-28,8275,308.0
2023-05-07,8275,308.0
2025-08-17,8277,308.0
2024-01-10,8275,308.0
2025-01-23,2425,308.0
2024-03-12,2425,308.0
2019-07-11,8275,308.0
2025-06-14,2425,308.0
2025-08-16,8275,308.0
2023-07-08,2469,308.0
2025-04-09,4040,308.0
2025-08-18,8277,308.0
2025-05-07,4040,308.0
2024-03-27,8277,308.0
2021-02-03,2425,308.0
2024-10-07,4040,308.0
2024-05-28,2469,308.0
2021-11-25,2425,308.0
2025-08-22,2469,308.0
2024-01-25,4040,308.0
2023-01-02,2469,308.0
2025-08-23,2469,308.0
2025-04-17,2425,308.0
2022-10-08,4040,308.0
2025-05-16,2469,308.0
2025-08-21,24286,307.95
2020-09-22,24286,307.95
2025-05-03,24286,307.95
2024-12-27,24286,307.95
2025-01-16,18967,304.0
2025-07-23,24213,300.0
2024-12-07,8794,300.0
2023-03-30,23917,300.0
2025-05-01,24213,300.0
2023-11-13,20266,300.0
2022-03-11,20266,300.0
2023-03-13,20266,300.0
2025-06-20,20266,300.0
2024-07-25,24047,300.0
2025-03-24,20266,300.0
2024-04-06,8584,300.0
2022-04-12,3067,300.0
2025-01-03,24213,300.0
2020-11-10,24434,300.0
2020-05-21,24213,300.0
2025-02-10,24434,300.0
2023-12-21,8584,300.0
2022-05-08,24047,300.0
2023-01-01,24047,300.0
2025-07-04,20266,300.0
2023-12-12,20266,300.0
2023-12-10,24213,300.0
2022-11-09,24213,300.0
2024-08-28,20266,300.0
2021-08-13,24213,300.0
2024-12-27,7576,300.0
2025-07-13,20266,300.0
2024-03-21,20266,300.0
2025-08-23,7576,300.0
2023-08-27,24434,300.0
2024-02-03,8320,300.0
2025-05-22,24434,300.0
2023-10-17,8584,300.0
2025-06-12,8320,300.0
2022-09-14,24434,300.0
2023-06-04,24173,300.0
2022-07-13,24173,300.0
2025-02-07,23917,300.0
2022-09-26,23917,300.0
2023-05-01,24434,300.0
2023-06-25,8320,300.0
2021-11-13,3067,300.0
2023-02-07,24047,300.0
2023-07-25,23917,300.0
2025-08-13,8320,300.0
2022-02-25,24173,300.0
2022-09-19,7576,300.0
2025-01-06,24047,300.0
2024-04-08,7576,300.0
2024-06-02,24434,300.0
2022-01-19,8584,300.0
2021-11-17,20266,300.0
2025-08-10,24213,300.0
2021-09-01,20266,300.0
2024-03-30,3067,300.0
2022-06-15,8584,300.0
2025-08-15,24213,300.0
2025-01-16,24173,300.0
2023-09-02,8794,300.0
2023-10-07,8584,300.0
2021-01-06,23917,300.0
2025-02-24,24047,300.0
2022-10-16,3067,300.0
2022-01-28,24173,300.0
2024-12-15,24434,300.0
2020-11-04,20266,300.0
2025-05-05,20266,300.0
2023-09-05,7576,300.0
2025-07-15,24173,300.0
2024-05-08,24047,300.0
2025-05-10,3067,300.0
2025-08-18,19673,299.99
2025-07-18,8771,299.99
2025-08-22,19673,299.99
2025-02-23,24091,299.99
2024-04-20,20208,299.99
2023-11-05,19673,299.99
2023-07-01,20208,299.99
2024-09-24,8771,299.99
2024-08-19,24091,299.99
2022-05-03,24091,299.99
2023-12-25,20208,299.99
2023-06-17,19673,299.99
2025-08-17,8771,299.99
2025-03-14,20208,299.99
2025-04-02,20153,299.97
2022-01-21,27021,299.95
2025-04-11,24293,299.95
2025-02-17,26845,299.95
2023-11-17,27021,299.95
2022-05-14,24293,299.95
2025-08-06,24293,299.95
2021-12-08,26845,299.95
2025-07-13,24293,299.95
2020-10-26,26929,299.95
2025-08-09,24293,299.95
2025-05-15,27021,299.95
2025-08-09,26929,299.95
2025-03-14,26845,299.95
2022-02-20,26845,299.95
2025-07-30,26929,299.95
2024-06-11,26845,299.95
2025-08-07,27021,299.95
2022-02-17,24293,299.95
2023-03-08,26929,299.95
2021-05-06,24293,299.95
2020-09-10,26929,299.95
2025-07-01,26929,299.95
2025-08-21,26845,299.95
2025-02-01,26845,299.95
2024-12-13,24293,299.95
2025-04-10,26929,299.95
2025-02-22,27021,299.95
2024-11-14,14329,299.0
2025-04-04,8369,299.0
2023-02-27,26543,299.0
2024-01-29,7796,299.0
2024-03-26,24112,299.0
2024-12-29,8678,299.0
2024-08-14,19330,299.0
2025-07-16,7796,299.0
2025-02-06,19660,299.0
2021-06-17,26543,299.0
2020-08-08,19660,299.0
2025-03-31,14329,299.0
2024-08-22,8681,299.0
2021-10-23,8369,299.0
2024-04-20,26543,299.0
2025-02-18,14329,299.0
2024-04-14,8678,299.0
2025-01-22,8681,299.0
2025-04-24,26543,299.0
2025-07-01,19330,299.0
2024-03-19,19330,299.0
2025-05-09,14329,299.0
2021-06-06,24112,299.0
2023-05-20,24112,299.0
2025-03-24,24112,299.0
2024-06-21,26543,299.0
2022-07-29,8681,299.0
2025-07-17,8678,299.0
2021-08-24,8681,299.0
2024-03-16,19660,299.0
2024-08-29,8369,299.0
2022-09-16,19660,299.0
2024-02-25,26543,299.0
